# Program:featureCounts v1.6.2; Command:"../tools/subread-1.6.2-Linux-x86_64/bin/featureCounts" "-p" "-T" "8" "-t" "exon" "-g" "gene_id" "-a" "../reference/s288c_e.gff" "-o" "../featurecount/counts.txt" "SRR453566.sorted.bam" "SRR453567.sorted.bam" "SRR453568.sorted.bam" "SRR453569.sorted.bam" "SRR453570.sorted.bam" "SRR453571.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR453566.sorted.bam	SRR453567.sorted.bam	SRR453568.sorted.bam	SRR453569.sorted.bam	SRR453570.sorted.bam	SRR453571.sorted.bam
gene_1545	NC_001137.3	59670	60851	-	1182	874	1006	724	392	459	631
gene_1546	NC_001137.3	61352	61433	+	82	25	28	21	6	4	1
gene_1547	NC_001137.3	61699	61789	+	91	3	2	2	1	2	5
gene_1548	NC_001137.3	61890	61960	-	71	1	0	0	1	1	2
gene_1549	NC_001137.3	63728	64090	+	363	16	11	18	41	46	35
gene_1550	NC_001137.3	64709	65167	-	459	133	167	109	64	65	69
gene_1551	NC_001137.3	65385	66797	-	1413	390	535	352	277	290	421
gene_1552	NC_001137.3	67629	68792	-	1164	781	928	690	876	1052	1316
gene_1553	NC_001137.3	69757	70257	+	501	416	535	352	353	405	554
gene_1554	NC_001137.3	70478	73348	+	2871	581	949	627	392	451	566
gene_1555	NC_001137.3	73771	75327	+	1557	1305	1963	1307	720	801	978
gene_1556	NC_001137.3	75944	77431	+	1488	90	173	107	1369	2495	3094
gene_1557	NC_001137.3	78053	79456	+	1404	3608	4955	3805	268	316	315
gene_1558	NC_001137.3	79636	79977	-	342	20	28	17	64	97	136
gene_1559	NC_001137.3	80462	81145	+	684	99	153	103	72	84	159
gene_1560	NC_001137.3	81407	82603	-	1197	1571	2101	1605	1149	1315	1731
gene_1561	NC_001137.3	83050	84552	-	1503	1038	1273	972	644	784	933
gene_1562	NC_001137.3	85045	85545	-	501	6	5	3	14	21	16
gene_1563	NC_001137.3	85676	86149	+	474	14916	20336	15095	10620	13195	17560
gene_1564	NC_001137.3	86179	86598	+	420	1185	1535	1172	966	1078	1331
gene_1565	NC_001137.3	86604	86685	+	82	0	0	0	0	0	0
gene_1566	NC_001137.3	86937	89852	+	2916	572	893	643	508	548	665
gene_1567	NC_001137.3	90258	93905	+	3648	3144	4635	3218	1278	1516	1867
gene_1568	NC_001137.3	94644	96578	+	1935	112	118	83	143	247	289
gene_1569	NC_001137.3	96858	97796	-	939	361	496	350	126	140	183
gene_1570	NC_001137.3	98668	99129	+	462	38	52	32	31	55	52
gene_1571	NC_001137.3	100133	100204	+	72	1	1	0	0	2	1
gene_1572	NC_001137.3	100769	101251	+	483	4241	5699	3702	1534	1751	2152
gene_1573	NC_001137.3	101943	102323	+	381	870	1302	918	286	295	340
gene_1574	NC_001137.3	102581	106147	-	3567	557	755	548	457	566	633
gene_1575	NC_001137.3	107260	107907	+	648	1974	2216	1653	2507	2803	3534
gene_1576	NC_001137.3	108504	110552	-	2049	182	214	168	127	186	206
gene_1577	NC_001137.3	111421	115800	+	4380	778	1211	825	403	463	604
gene_1578	NC_001137.3	116167	116970	+	804	589	773	607	296	263	361
gene_1579	NC_001137.3	117211	117474	+	264	920	1082	649	339	408	511
gene_1580	NC_001137.3	117667	118035	-	369	46	34	25	11	6	10
gene_1581	NC_001137.3	118617	120299	-	1683	131	157	125	351	432	526
gene_1582	NC_001137.3	120498	121301	-	804	36	46	32	40	62	74
gene_1583	NC_001137.3	121471	122310	+	840	171	235	188	125	148	202
gene_1584	NC_001137.3	122798	122929	-	132	1869	2611	1676	420	526	559
gene_1585	NC_001137.3	123657	124670	+	1014	279	415	322	207	191	227
gene_1586	NC_001137.3	124737	126218	-	1482	294	327	232	161	219	266
gene_1587	NC_001137.3	126629	128284	+	1656	612	866	647	419	445	605
gene_1588	NC_001137.3	128303	128608	-	306	31	36	28	16	24	30
gene_1589	NC_001137.3	128825	130561	+	1737	698	1075	762	483	602	640
gene_1590	NC_001137.3	131082	131153	-	72	0	2	0	1	0	0
gene_1591	NC_001137.3;NC_001137.3	131772;131900	131776;132551	+;+	657	169	220	144	492	453	725
gene_1592	NC_001137.3	133120	135234	+	2115	194	172	142	1673	2013	2283
gene_1593	NC_001137.3	135425	135497	-	73	0	0	0	1	0	0
gene_1594	NC_001137.3	136371	136778	-	408	6	10	5	7	12	18
gene_1595	NC_001137.3	138666	138737	+	72	1	0	0	0	0	0
gene_1596	NC_001137.3	138918	139763	-	846	6522	8286	6012	8139	10301	11668
gene_1597	NC_001137.3	140512	140892	+	381	8	17	5	19	20	28
gene_1598	NC_001137.3	141892	143892	+	2001	727	1019	765	603	723	793
gene_1599	NC_001137.3	144327	145334	+	1008	333	425	321	223	251	341
gene_1600	NC_001137.3	145907	146755	-	849	79	98	72	132	165	222
gene_1601	NC_001137.3	146951	147979	+	1029	112	167	102	132	127	132
gene_1602	NC_001137.3;NC_001137.3	148176;148283	148194;148599	+;+	336	591	843	439	272	284	428
gene_1603	NC_001137.3	148722	150014	-	1293	1275	1706	1232	632	812	976
gene_1604	NC_001137.3	150301	150978	-	678	735	1012	731	369	381	534
gene_1605	NC_001137.3	153520	155808	+	2289	2387	3005	2250	391	572	810
gene_1606	NC_001137.3	156803	157498	+	696	603	809	588	381	479	718
gene_1607	NC_001137.3;NC_001137.3	157736;159088	158994;159118	-;-	1290	1232	1638	1217	776	1014	1160
gene_1608	NC_001137.3	159580	160275	+	696	872	1142	829	1625	2234	2965
gene_1609	NC_001137.3	160550	162442	+	1893	394	444	393	193	220	331
gene_1610	NC_001137.3	162723	164285	+	1563	966	1360	1023	524	660	969
gene_1611	NC_001137.3	164527	166083	+	1557	128	145	116	126	167	202
gene_1612	NC_001137.3;NC_001137.3	166237;166875	166771;166885	-;-	546	501	665	534	241	249	405
gene_1613	NC_001137.3	167427	167586	-	160	5	13	7	2	9	7
gene_1614	NC_001137.3	167808	171818	-	4011	783	1053	773	404	502	635
gene_1615	NC_001137.3	172115	172492	+	378	1334	1880	1263	615	729	978
gene_1616	NC_001137.3	172634	173338	-	705	216	264	208	292	475	575
gene_1617	NC_001137.3	175248	176012	+	765	21	24	18	27	36	43
gene_1618	NC_001137.3	177099	177170	+	72	1	1	2	7	6	13
gene_1619	NC_001137.3	177835	178431	+	597	1145	1545	1117	876	1100	1382
gene_1620	NC_001137.3	178841	182278	+	3438	304	464	355	181	234	334
gene_1621	NC_001137.3	182600	184219	+	1620	220	212	156	206	268	362
gene_1622	NC_001137.3;NC_001137.3	183731;184678	184169;184700	-;-	462	0	0	0	0	0	0
gene_1623	NC_001137.3	184541	186775	+	2235	142	155	112	2009	2297	2605
gene_1624	NC_001137.3	188277	189311	+	1035	444	594	426	210	201	272
gene_1625	NC_001137.3	189503	191788	-	2286	1004	1256	951	752	894	1089
gene_1626	NC_001137.3	191959	192624	-	666	200	214	176	174	157	213
gene_1627	NC_001137.3	192797	194230	+	1434	425	511	411	272	251	340
gene_1628	NC_001137.3	194273	194539	-	267	686	858	662	371	343	543
gene_1629	NC_001137.3	195168	196517	+	1350	609	737	484	648	647	807
gene_1630	NC_001137.3	196948	198519	+	1572	1728	2334	1725	1463	1870	2507
gene_1631	NC_001137.3	198812	200875	+	2064	367	518	360	230	306	445
gene_1632	NC_001137.3	201076	201936	+	861	1061	1471	1094	667	741	987
gene_1633	NC_001137.3	202192	204963	+	2772	369	369	247	2702	2676	2944
gene_1634	NC_001137.3	205251	206834	+	1584	1955	2888	2209	1056	1263	1616
gene_1635	NC_001137.3	207357	207428	+	72	1	0	1	1	1	1
gene_1636	NC_001137.3	207644	208474	-	831	1632	2210	1454	1024	1088	1295
gene_1637	NC_001137.3	208979	210232	-	1254	411	516	433	250	271	348
gene_1638	NC_001137.3	210692	211876	-	1185	63	89	84	27	44	51
gene_1639	NC_001137.3	212587	213177	-	591	232	323	227	183	206	284
gene_1640	NC_001137.3	213437	213898	+	462	617	860	523	653	736	1103
gene_1641	NC_001137.3	214076	214747	-	672	575	830	582	310	392	501
gene_1642	NC_001137.3	215063	217693	+	2631	378	516	332	195	215	245
gene_1643	NC_001137.3	218057	221287	-	3231	155	215	155	129	158	168
gene_1644	NC_001137.3	221846	222403	+	558	94	110	73	110	137	202
gene_1645	NC_001137.3	222639	223076	+	438	88	108	88	200	276	303
gene_1646	NC_001137.3	223367	225199	-	1833	1713	2462	1808	835	1076	1266
gene_1647	NC_001137.3	225889	226854	+	966	56	61	44	131	194	283
gene_1648	NC_001137.3	226858	228252	-	1395	85	115	72	82	87	128
gene_1649	NC_001137.3	228451	228831	+	381	0	0	1	0	0	4
gene_1650	NC_001137.3	228456	229205	-	750	32	34	18	105	127	134
gene_1651	NC_001137.3	229263	229481	-	219	20	25	18	95	90	106
gene_1652	NC_001137.3	229795	231987	+	2193	257	405	301	196	258	333
gene_1653	NC_001137.3	232461	234740	+	2280	184	170	157	216	274	365
gene_1654	NC_001137.3	234937	235491	+	555	659	845	621	578	770	1041
gene_1655	NC_001137.3	235770	237119	-	1350	6024	8287	6165	2279	2199	2832
gene_1656	NC_001137.3	237570	238016	-	447	694	1007	649	331	372	448
gene_1657	NC_001137.3;NC_001137.3	238460;239712	239623;239774	-;-	1227	17	34	18	23	27	30
gene_1658	NC_001137.3	240032	241501	-	1470	89	99	96	116	118	114
gene_1659	NC_001137.3	243180	243611	+	432	42	72	48	63	101	137
gene_1660	NC_001137.3	243810	246503	-	2694	327	423	271	358	402	502
gene_1661	NC_001137.3	246982	248157	-	1176	781	1097	753	646	702	1052
gene_1662	NC_001137.3	250286	250357	+	72	1	0	0	0	0	2
gene_1663	NC_001137.3	250718	251002	+	285	433	590	366	325	344	495
gene_1664	NC_001137.3	251728	253662	+	1935	1277	1905	1402	351	423	549
gene_1665	NC_001137.3	253971	254387	-	417	383	433	290	290	309	474
gene_1666	NC_001137.3	254656	256134	+	1479	155	164	119	176	197	279
gene_1667	NC_001137.3	256375	257958	-	1584	2515	3538	2768	1672	2259	2694
gene_1668	NC_001137.3	258737	259639	-	903	171	143	99	198	233	285
gene_1669	NC_001137.3	260933	261046	-	114	720	945	662	1339	1962	2216
gene_1670	NC_001137.3	262052	263698	-	1647	60	70	47	873	1861	2203
gene_1671	NC_001137.3	264892	265785	-	894	4235	6160	4588	1391	1670	2072
gene_1672	NC_001137.3	266512	268113	-	1602	2906	4614	3538	1321	1540	1849
gene_1673	NC_001137.3;NC_001137.3	269423;270149	269751;270185	-;-	366	2531	3548	2538	736	860	1098
gene_1674	NC_001137.3	270737	271126	-	390	518	655	475	425	464	619
gene_1675	NC_001137.3	271768	272091	+	324	274	294	197	187	200	294
gene_1676	NC_001137.3	272624	273886	+	1263	190	283	195	178	233	316
gene_1677	NC_001137.3	274567	276153	+	1587	365	487	317	173	220	241
gene_1678	NC_001137.3	276572	278164	+	1593	221	340	287	128	131	108
gene_1679	NC_001137.3	278298	279626	-	1329	320	429	345	141	193	217
gene_1680	NC_001137.3	279930	280682	-	753	578	455	370	280	390	603
gene_1681	NC_001137.3	281710	282366	+	657	608	856	585	373	364	495
gene_1682	NC_001137.3	282705	284222	-	1518	106	120	103	119	116	112
gene_1683	NC_001137.3	285241	286914	-	1674	229	267	165	4286	3345	3509
gene_1684	NC_001137.3	288443	288524	-	82	1	3	2	10	12	9
gene_1685	NC_001137.3	290242	290799	+	558	63	78	53	106	146	167
gene_1686	NC_001137.3	292066	292551	+	486	50	51	35	270	216	262
gene_1687	NC_001137.3	293050	294813	+	1764	418	546	416	309	367	492
gene_1688	NC_001137.3	295410	298001	+	2592	3635	5774	4081	4206	5037	6175
gene_1689	NC_001137.3	298950	301616	+	2667	1786	2417	1747	1295	1456	1632
gene_1690	NC_001137.3	301947	302327	-	381	122	172	104	115	126	168
gene_1691	NC_001137.3	302806	303195	+	390	650	891	645	313	373	428
gene_1692	NC_001137.3	304030	305592	+	1563	2272	3016	2384	1309	1479	1970
gene_1693	NC_001137.3;NC_001137.3	306323;306792	306325;307196	+;+	408	7335	9905	7301	1954	2444	3335
gene_1694	NC_001137.3;NC_001137.3;NC_001137.3	307653;307849;308068	307746;307956;308123	+;+;+	258	268	372	214	208	198	309
gene_1695	NC_001137.3	308413	311199	-	2787	375	470	330	281	347	420
gene_1696	NC_001137.3	312023	312095	-	73	0	0	0	3	2	0
gene_1697	NC_001137.3	312590	313498	-	909	154	176	121	90	105	137
gene_1698	NC_001137.3	314534	316600	-	2067	262	352	205	190	211	328
gene_1699	NC_001137.3	316807	318342	-	1536	323	442	277	145	209	262
gene_1700	NC_001137.3	318646	318810	+	165	1	2	1	1	3	6
gene_1701	NC_001137.3	318920	319552	+	633	94	115	66	344	413	545
gene_1702	NC_001137.3	319963	321846	+	1884	672	921	667	752	842	979
gene_1703	NC_001137.3	322212	322762	+	551	62	100	75	66	58	76
gene_1704	NC_001137.3	322686	324095	+	1410	2669	3731	2636	823	952	1158
gene_1705	NC_001137.3	324272	325936	-	1665	601	775	618	352	458	620
gene_1706	NC_001137.3	326174	327031	-	858	338	444	367	245	278	372
gene_1707	NC_001137.3	327065	327451	+	387	12	11	4	49	61	81
gene_1708	NC_001137.3	327619	328140	-	522	4	6	2	4	4	10
gene_1709	NC_001137.3	328477	330207	+	1731	2206	3119	2369	1097	1349	1524
gene_1710	NC_001137.3	330576	332306	+	1731	316	319	272	193	216	312
gene_1711	NC_001137.3	332582	332830	-	249	735	964	676	356	401	554
gene_1712	NC_001137.3	333176	335188	-	2013	474	602	488	509	679	862
gene_1713	NC_001137.3	335946	337340	-	1395	753	892	717	441	482	623
gene_1714	NC_001137.3	337949	339472	+	1524	1255	1708	1342	777	966	1303
gene_1715	NC_001137.3	339864	342167	-	2304	22971	33585	25975	5513	6339	7341
gene_1716	NC_001137.3	342855	343232	+	378	269	362	267	206	190	284
gene_1717	NC_001137.3	343320	347612	-	4293	302	454	359	271	307	436
gene_1718	NC_001137.3;NC_001137.3	347912;348277	348201;348400	-;-	414	120	123	99	136	146	175
gene_1719	NC_001137.3	348729	349346	-	618	1464	2023	1324	960	1198	1545
gene_1720	NC_001137.3	349980	351182	+	1203	602	637	522	652	753	959
gene_1721	NC_001137.3	351698	353236	+	1539	29	54	28	235	428	543
gene_1722	NC_001137.3	354934	355005	+	72	0	0	0	1	0	1
gene_1723	NC_001137.3	355466	357730	+	2265	180	236	145	159	208	262
gene_1724	NC_001137.3	358105	359061	-	957	302	405	297	300	346	472
gene_1725	NC_001137.3	359562	360314	+	753	437	579	442	444	532	684
gene_1726	NC_001137.3	360502	361794	-	1293	123	140	106	226	305	369
gene_1727	NC_001137.3	363100	363702	+	603	5029	6940	5018	1156	1320	1932
gene_1728	NC_001137.3	364589	366517	+	1929	562	345	230	1948	3237	4307
gene_1729	NC_001137.3	366802	367428	+	627	92	95	91	108	112	151
gene_1730	NC_001137.3	367838	372013	-	4176	1052	1581	1061	686	760	899
gene_1731	NC_001137.3	372326	373234	+	909	8	7	3	14	17	25
gene_1732	NC_001137.3	373448	374545	-	1098	372	487	350	239	257	385
gene_1734	NC_001137.3	378762	382103	-	3342	1855	2794	2105	898	1204	1416
gene_1735	NC_001137.3	382595	385876	-	3282	469	604	449	408	481	575
gene_1736	NC_001137.3	387232	387795	+	564	347	539	359	354	365	559
gene_1737	NC_001137.3	387932	390052	-	2121	513	781	596	275	296	336
gene_1738	NC_001137.3	390590	393712	-	3123	622	862	590	472	557	678
gene_1739	NC_001137.3	394292	394867	-	576	85	120	67	111	107	144
gene_1740	NC_001137.3	395348	396172	-	825	109	147	126	183	236	265
gene_1741	NC_001137.3;NC_001137.3	396769;397282	396810;397653	+;+	414	7897	10941	7182	1847	2069	2873
gene_1742	NC_001137.3	397952	399055	-	1104	490	712	485	276	252	319
gene_1743	NC_001137.3	399496	400842	-	1347	299	412	273	362	454	531
gene_1744	NC_001137.3	401135	401869	+	735	952	1327	965	730	815	1081
gene_1745	NC_001137.3	402375	402719	+	345	20	26	14	217	270	337
gene_1746	NC_001137.3	402871	404352	-	1482	1483	2009	1495	1036	1120	1439
gene_1747	NC_001137.3	404813	406387	+	1575	356	504	398	275	329	409
gene_1748	NC_001137.3	407342	409063	-	1722	987	1487	1037	621	707	985
gene_1749	NC_001137.3	410189	412618	+	2430	1120	1703	1128	922	1028	1442
gene_1750	NC_001137.3	413394	414179	-	786	799	1076	780	368	433	634
gene_1751	NC_001137.3	414481	415554	+	1074	439	571	457	150	192	241
gene_1752	NC_001137.3	415859	416470	+	612	99	116	95	109	129	183
gene_1753	NC_001137.3	417281	420709	+	3429	627	906	652	446	505	654
gene_1754	NC_001137.3	421115	422446	-	1332	293	332	231	150	191	184
gene_1755	NC_001137.3	423952	424311	+	360	5757	7626	5456	1016	1247	1698
gene_1756	NC_001137.3	424698	424883	+	186	98	108	74	34	24	66
gene_1757	NC_001137.3	425188	430449	-	5262	313	384	245	176	226	296
gene_1758	NC_001137.3	431129	431220	-	92	2	3	0	0	1	3
gene_1759	NC_001137.3;NC_001137.3	432495;433197	432671;433958	+;+	939	2011	2759	1794	1397	1765	2482
gene_1760	NC_001137.3	434541	434612	-	72	6	8	3	0	0	2
gene_1761	NC_001137.3	435752	435824	-	73	0	1	0	1	1	1
gene_1762	NC_001137.3	437267	437803	-	537	233	245	181	150	145	156
gene_1763	NC_001137.3	437952	438344	-	393	3	9	2	10	21	14
gene_1764	NC_001137.3	438700	438773	+	74	0	0	0	0	0	0
gene_1765	NC_001137.3	439616	440971	+	1356	981	1302	956	1194	1423	1735
gene_1766	NC_001137.3	441373	441819	-	447	36	73	45	52	43	63
gene_1767	NC_001137.3	441987	442508	+	522	122	115	74	36	13	24
gene_1768	NC_001137.3	443202	443275	-	74	0	1	0	0	1	0
gene_1769	NC_001137.3	443756	449024	-	5269	31	35	33	9	15	12
gene_1770	NC_001137.3	447702	449024	-	1323	0	0	0	0	0	0
gene_1771	NC_001137.3	449474	449578	+	105	3	3	1	1	2	0
gene_1772	NC_001137.3	450563	451243	-	681	138	163	104	163	216	254
gene_1773	NC_001137.3	451565	453235	+	1671	213	320	224	125	128	153
gene_1774	NC_001137.3	453459	454919	+	1461	1298	1573	1077	974	1160	1574
gene_1775	NC_001137.3	455146	456036	-	891	208	284	217	288	402	481
gene_1776	NC_001137.3	456319	457605	+	1287	406	479	365	625	697	1008
gene_1777	NC_001137.3	457806	460223	-	2418	279	351	237	348	405	453
gene_1778	NC_001137.3	460526	461740	-	1215	3914	7967	3421	1403	774	1143
gene_1779	NC_001137.3	462386	462823	-	438	18	27	16	19	14	8
gene_1780	NC_001137.3	462585	462866	+	282	6	9	4	2	3	6
gene_1781	NC_001137.3	462968	464842	-	1875	207	244	212	239	235	327
gene_1782	NC_001137.3	465303	466025	+	723	1040	1408	1048	483	568	765
gene_1783	NC_001137.3	466208	467470	-	1263	275	388	290	166	179	254
gene_1784	NC_001137.3	468370	468816	+	447	86	53	34	244	267	302
gene_1785	NC_001137.3	469457	469530	+	74	0	0	0	5	0	4
gene_1786	NC_001137.3	469686	472424	-	2739	792	1125	791	433	468	584
gene_1787	NC_001137.3	472657	473988	-	1332	543	665	548	358	353	476
gene_1788	NC_001137.3	474041	474805	-	765	63	83	72	46	55	70
gene_1789	NC_001137.3	475020	476228	+	1209	653	938	620	352	378	504
gene_1790	NC_001137.3	476345	482848	-	6504	1399	2134	1536	675	831	877
gene_1791	NC_001137.3	483325	484341	-	1017	730	1077	780	325	380	455
gene_1792	NC_001137.3	484788	487193	+	2406	305	452	332	194	288	327
gene_1793	NC_001137.3	487331	487402	-	72	0	0	0	0	0	1
gene_1794	NC_001137.3	488857	490578	-	1722	194	187	131	301	336	416
gene_1795	NC_001137.3	491530	491958	-	429	678	744	506	706	875	1113
gene_1796	NC_001137.3	492352	492424	-	73	0	0	0	4	0	0
gene_1797	NC_001137.3	492856	498124	-	5269	29	25	26	11	13	19
gene_1798	NC_001137.3	496802	498124	-	1323	0	0	0	0	0	0
gene_1799	NC_001137.3	499347	500348	-	1002	478	537	423	291	360	457
gene_1800	NC_001137.3	500630	502894	-	2265	205	231	176	276	374	476
gene_1801	NC_001137.3	503084	503782	-	699	187	206	194	152	157	191
gene_1802	NC_001137.3	505392	509798	+	4407	845	1131	900	607	695	803
gene_1803	NC_001137.3	510373	512106	+	1734	3408	4971	3644	2649	3376	3738
gene_1804	NC_001137.3	512744	517459	+	4716	1161	1537	1120	711	856	1004
gene_1805	NC_001137.3	518216	520771	+	2556	375	492	360	343	492	525
gene_1806	NC_001137.3	521029	522669	-	1641	299	431	275	173	223	235
gene_1807	NC_001137.3	523369	525759	+	2391	254	337	247	301	394	498
gene_1808	NC_001137.3	525974	526651	+	678	166	205	160	209	207	290
gene_1809	NC_001137.3	527082	529418	+	2337	523	634	487	278	339	439
gene_1810	NC_001137.3	529530	536021	-	6492	544	858	586	383	440	581
gene_1811	NC_001137.3	536300	538279	+	1980	165	227	180	191	220	257
gene_1812	NC_001137.3	538434	539168	-	735	328	403	307	312	461	574
gene_1813	NC_001137.3	539464	540363	-	900	253	344	199	431	464	530
gene_1814	NC_001137.3	540650	540814	+	165	21	27	23	18	11	24
gene_1815	NC_001137.3	541690	545055	+	3366	578	817	604	416	446	594
gene_1816	NC_001137.3	545611	546414	+	804	5913	7590	5495	3388	4457	5659
gene_1817	NC_001137.3	546817	548079	+	1263	2007	2607	1901	2209	2598	3213
gene_1818	NC_001137.3;NC_001137.3	548421;548645	548552;549517	+;+	1005	22	19	10	58	65	85
gene_1819	NC_001137.3	549724	550527	-	804	113	155	108	81	124	119
gene_1820	NC_001137.3	550865	551122	-	258	56	52	43	29	39	38
gene_1821	NC_001137.3	551285	551358	-	74	0	1	0	0	0	0
gene_1822	NC_001137.3	551473	551796	-	324	1	0	1	1	3	5
gene_1823	NC_001137.3	552525	553259	+	735	241	266	197	369	490	688
gene_1824	NC_001137.3	553334	553969	-	636	152	224	147	103	141	169
gene_1825	NC_001137.3	556296	558680	-	2385	77	93	59	116	130	161
gene_1826	NC_001137.3	559454	560365	+	912	31	23	21	51	35	50
gene_1827	NC_001137.3	561705	562625	-	921	375	441	283	260	246	314
gene_1828	NC_001137.3	566230	566655	+	426	35	37	18	24	22	35
gene_1829	NC_001137.3	568040	568759	+	720	63	59	43	29	41	68
gene_1830	NC_001137.3	569608	569907	-	300	10	10	9	18	15	19
gene_1831	NC_001137.3	571155	571523	+	369	9	21	20	14	15	16
gene_1832	NC_001137.3	571480	576525	+	5046	10	19	14	8	18	20
gene_1833	NC_001137.3	575680	576162	-	483	0	0	0	0	0	0
gene_1834	NC_001138.5	53	535	+	483	0	1	0	0	0	0
gene_1835	NC_001138.5	836	1363	+	528	102	126	89	104	108	143
gene_1836	NC_001138.5	1437	2615	-	1179	87	142	105	92	124	166
gene_1837	NC_001138.5	3030	3338	-	309	12	25	24	17	22	26
gene_1838	NC_001138.5	3322	3846	-	525	15	30	16	15	23	25
gene_1839	NC_001138.5	6426	7565	+	1140	36	52	41	31	44	34
gene_1840	NC_001138.5	9545	10222	+	678	11	17	17	24	23	26
gene_1841	NC_001138.5	10301	10969	-	669	25	20	16	25	36	39
gene_1842	NC_001138.5	11363	12259	+	897	33	34	32	84	82	102
gene_1843	NC_001138.5	12929	13951	+	1023	6	4	2	43	48	69
gene_1844	NC_001138.5	14305	15431	-	1127	184	235	173	125	163	179
gene_1845	NC_001138.5	17004	18680	+	1677	66	67	59	250	276	331
gene_1846	NC_001138.5	20847	22787	-	1941	128	154	116	571	633	818
gene_1847	NC_001138.5	23423	25198	+	1776	47	46	32	104	121	130
gene_1848	NC_001138.5	28232	29629	+	1398	19	12	16	81	82	99
gene_1849	NC_001138.5	30058	30540	-	483	8	5	3	35	39	46
gene_1850	NC_001138.5	33272	35848	-	2577	178	217	159	118	165	219
gene_1851	NC_001138.5	36803	38674	+	1872	311	423	299	291	373	479
gene_1852	NC_001138.5	38843	40180	-	1338	688	918	652	456	488	670
gene_1853	NC_001138.5	40421	42565	+	2145	515	686	543	317	326	445
gene_1854	NC_001138.5	42815	43438	+	624	288	299	209	241	336	450
gene_1855	NC_001138.5	43628	44392	-	765	2746	3779	2608	1135	1365	1769
gene_1856	NC_001138.5	44655	45560	-	906	347	464	362	460	616	734
gene_1857	NC_001138.5	45720	47744	-	2025	233	277	206	455	568	633
gene_1858	NC_001138.5	48734	48925	+	192	17	21	5	19	31	36
gene_1859	NC_001138.5	49139	51007	+	1869	614	906	562	582	718	934
gene_1860	NC_001138.5	51350	52972	+	1623	34	20	10	34	37	82
gene_1861	NC_001138.5;NC_001138.5	53260;54687	54377;54696	-;-	1128	7673	10040	7517	5860	7587	8881
gene_1862	NC_001138.5	55366	55986	-	621	1576	1954	1474	1441	1563	2276
gene_1863	NC_001138.5	56336	57709	+	1374	2443	3135	2316	1390	1501	1971
gene_1864	NC_001138.5	57815	58521	-	707	33	26	27	26	20	28
gene_1865	NC_001138.5	58782	62837	+	4056	799	1039	691	628	914	1138
